id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,link,description,product_image
2747,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Classic Polo Men's White Stripes T-shirt,https://assets.myntassets.com/v1/images/style/properties/57c74ec131b500e46e904e901cbce56d_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2747.jpg
2748,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Classic Polo Mens  T-shirt,https://assets.myntassets.com/v1/images/style/properties/7b75a3f017ca3d7a852f765f682fa672_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2748.jpg
2749,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Classic Polo Men's Grey stripe T-shirt,https://assets.myntassets.com/v1/images/style/properties/ce364b918900db58df3d0424e0521c50_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2749.jpg
2750,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Classic Polo Men's Blue Stripe T-shirt,https://assets.myntassets.com/v1/images/style/properties/79757315c3c0940d407fb5727a6eb665_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2750.jpg
2751,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Classic Polo Mens  T-shirt,https://assets.myntassets.com/v1/images/style/properties/8a3936d829abedff4861b20dbfa4b88b_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2751.jpg
2753,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Classic Polo Men's Bold Stripe Grey T-shirt,https://assets.myntassets.com/v1/images/style/properties/6997ec01bd94411a523f73e69927b7bc_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2753.jpg
2755,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Classic Polo Mens  T-shirt,https://assets.myntassets.com/v1/images/style/properties/fab5983dbf6afca312ee9f846e17ccd1_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2755.jpg
2757,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Classic Polo Men's Blue T-shirt,https://assets.myntassets.com/v1/images/style/properties/80aed2c3d06550681fc67344119c1d94_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2757.jpg
2760,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Black-Grey T-shirt,https://assets.myntassets.com/v1/images/style/properties/56c343a215686ab86f682d22d0dddb43_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2760.jpg
2762,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Plane Black T-shirt,https://assets.myntassets.com/v1/images/style/properties/cd4a4daa5cf6026f3ecfe2c486740dda_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2762.jpg
2764,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Classic Polo Mens  T-shirt,https://assets.myntassets.com/v1/images/style/properties/9fbd3b9c90f8c82684ccb1b851a0f5f3_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2764.jpg
2766,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Classic Polo Men's Light Grey T-shirt,https://assets.myntassets.com/v1/images/style/properties/77c160c6ae8df6db72ea52528be20e4c_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2766.jpg
2778,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Ediots Men's Imagination Important Green T-shirt,https://assets.myntassets.com/v1/images/style/properties/ea8cf67361508770afb6d492a0576feb_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2778.jpg
2779,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Ediots   T-shirt,https://assets.myntassets.com/v1/images/style/properties/23a3cd399f6b7f80305df9c087d387ae_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2779.jpg
2780,Men,Apparel,Topwear,Tshirts,Blue,Winter,2015,Casual,Ediots Men's God Loves PPL Turquoise T-shirt,https://assets.myntassets.com/v1/images/style/properties/2ba803c198766737bc38ac68fb24a7c4_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2780.jpg
2781,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Ediots Men's Who Cares Purple T-shirt,https://assets.myntassets.com/v1/images/style/properties/fbe177b05f2af444d73a1abc538ade68_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2781.jpg
2782,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Ediots Men's Who Cares Black T-shirt,https://assets.myntassets.com/v1/images/style/properties/a6f167ae7137196fe9a1c7af3b6f55ec_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2782.jpg
2783,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Ediots Men's Bajau Kya Radio Red T-shirt,https://assets.myntassets.com/v1/images/style/properties/548d15b98ce80b542be36bbe80fa481c_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2783.jpg
2784,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Ediots Men's Bajau Kya Radio Turquoise T-shirt,https://assets.myntassets.com/v1/images/style/properties/5c99d5941b27cfcf36f5a01d2d9e0560_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2784.jpg
2785,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Ediots Men's Zindagi Jhand Hai Black T-shirt,https://assets.myntassets.com/v1/images/style/properties/d578615944aba3298d2157cd8f04bded_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2785.jpg
2786,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Ediots Men's Mehenat Ka Fal White T-shirt,https://assets.myntassets.com/v1/images/style/properties/023dd504974f4c6b27dfa105001d699a_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2786.jpg
2787,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Ediots Men's Lega Kya Photu Black T-shirt,https://assets.myntassets.com/v1/images/style/properties/ea2309ef382fff50efd9448a5b2e83ec_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2787.jpg
2788,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Ediots Men's Chronological Status Yellow T-shirt,https://assets.myntassets.com/v1/images/style/properties/b6b0516310cc185b6d741294b04dc1e5_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2788.jpg
2800,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2009,Casual,iD Men's Casual Strapped Leather Brown Shoe,https://assets.myntassets.com/v1/images/style/properties/890473d3e52db78c4af5ce8d711a9e9f_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2800.jpg
2801,Men,Footwear,Sandal,Sandals,Black,Fall,2009,Casual,iD Men Casual Leather Black Sandal,https://assets.myntassets.com/v1/images/style/properties/14d1258c688e305b4642db9c28977b01_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2801.jpg
2802,Men,Footwear,Sandal,Sandals,Multi,Fall,2009,Casual,iD Men Casual Leather Tmber Sandal,https://assets.myntassets.com/v1/images/style/properties/293a7290e50a298c50a8845b66203db9_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2802.jpg
